Container	            CPU-usage(%)	Memory-usage(bytes)
rfsim5g-oai-cuup	0.0007215583884306	15126528.0
rfsim5g-oai-cuup	0.0013643949538951	15142912.0
rfsim5g-oai-cuup	0.0001241879132299	15155200.0
rfsim5g-oai-cuup	0.0002798629458461	15167488.0
rfsim5g-oai-cuup	0.0007027234540912	15183872.0
rfsim5g-oai-cuup	0.0007757823235477	15200256.0
rfsim5g-oai-cuup	0.0004137942803604	15216640.0
rfsim5g-oai-cuup	0.0011634854109038	15224832.0
rfsim5g-oai-cuup	3.2050209205e-05	15245312.0
rfsim5g-oai-cuup	0.0004090337384604	15257600.0
rfsim5g-oai-cuup	0.0007909073077859	15396864.0
rfsim5g-oai-cuup	0.0016143644816364	15286272.0
rfsim5g-oai-cuup	0.0009322104065838	15302656.0
rfsim5g-oai-cuup	0.0003770562927938	15314944.0
rfsim5g-oai-cuup	0.0009395200392532	15327232.0
rfsim5g-oai-cuup	0.0010924544907108	15339520.0
rfsim5g-oai-cuup	0.0005333155706313	15355904.0
rfsim5g-oai-cuup	0.0006571267315898	15372288.0
rfsim5g-oai-cuup	0.0009526324762009	15388672.0
rfsim5g-oai-cuup	0.00098189265784	15400960.0
rfsim5g-oai-cuup	0.0010531309130662	15417344.0
rfsim5g-oai-cuup	0.0005873028674243	15429632.0
rfsim5g-oai-cuup	0.000229231534835	15441920.0
rfsim5g-oai-cuup	0.0006891391122144	15458304.0
rfsim5g-oai-cuup	0.0008641114866377	15470592.0
rfsim5g-oai-cuup	0.0009627006132772	15486976.0
rfsim5g-oai-cuup	0.0016421981288329	15499264.0
rfsim5g-oai-cuup	0.0004267302027843	15515648.0
rfsim5g-oai-cuup	0.000181526517501	15527936.0
rfsim5g-oai-cuup	0.0012818705361098	15544320.0
rfsim5g-oai-cuup	0.0005772053389455	15560704.0
rfsim5g-oai-cuup	0.0013528039654408	15572992.0
rfsim5g-oai-cuup	0.0013433706780372	15585280.0
rfsim5g-oai-cuup	0.001014747630515	15605760.0
rfsim5g-oai-cuup	0.0004054995029052	15618048.0
rfsim5g-oai-cuup	0.0007569686057044	15630336.0
rfsim5g-oai-cuup	0.0008182549812365	15642624.0
rfsim5g-oai-cuup	0.0009978865484274	15663104.0
rfsim5g-oai-cuup	0.0006986121336669	15671296.0
rfsim5g-oai-cuup	0.0014455039537169	15687680.0
rfsim5g-oai-cuup	0.0019561747257122	15699968.0
rfsim5g-oai-cuup	0.0002469778357812	15716352.0
rfsim5g-oai-cuup	0.0008143965006193	15728640.0
rfsim5g-oai-cuup	0.0004522879578835	15745024.0
rfsim5g-oai-cuup	0.0017938540867187	15757312.0
rfsim5g-oai-cuup	0.0008750931807154	15773696.0
rfsim5g-oai-cuup	0.0008272208989458	15785984.0
rfsim5g-oai-cuup	0.0007950142252216	15802368.0
rfsim5g-oai-cuup	0.000821545336216	15814656.0
rfsim5g-oai-cuup	0.0012991963907518	15831040.0
rfsim5g-oai-cuup	0.0005226977364983	15847424.0
rfsim5g-oai-cuup	0.0001282178123897	15863808.0
rfsim5g-oai-cuup	0.0001168748308219	15876096.0
rfsim5g-oai-cuup	0.0016514189524497	15892480.0
rfsim5g-oai-cuup	0.0004511719299828	16031744.0
rfsim5g-oai-cuup	0.0003069176441396	15917056.0
rfsim5g-oai-cuup	0.0008993838759206	15937536.0
rfsim5g-oai-cuup	1.73125125169e-05	15949824.0
rfsim5g-oai-cuup	0.0015696240459289	15962112.0
rfsim5g-oai-cuup	0.0002524091323794	15978496.0
rfsim5g-oai-cuup	0.0003890491266128	15994880.0
rfsim5g-oai-cuup	0.0010574174632228	16003072.0
rfsim5g-oai-cuup	0.0001664160169932	16019456.0
rfsim5g-oai-cuup	0.0012613827311142	16035840.0
rfsim5g-oai-cuup	0.0001499503917015	16052224.0
rfsim5g-oai-cuup	0.0017457743104533	16068608.0
rfsim5g-oai-cuup	0.0007496219049065	16080896.0
rfsim5g-oai-cuup	0.0007165879863718	16093184.0
rfsim5g-oai-cuup	0.000144760257707	16109568.0
rfsim5g-oai-cuup	0.0024941063811073	16121856.0
rfsim5g-oai-cuup	0.0001999751748098	16134144.0
rfsim5g-oai-cuup	6.36884647521e-05	16150528.0
rfsim5g-oai-cuup	0.001308662604673	16166912.0
rfsim5g-oai-cuup	0.00060652236952	16179200.0
rfsim5g-oai-cuup	0.0005109480221874	16195584.0
rfsim5g-oai-cuup	6.1890454672e-05	16203776.0
rfsim5g-oai-cuup	0.000980596299633	16224256.0
rfsim5g-oai-cuup	0.0008154851787558	16236544.0
rfsim5g-oai-cuup	0.0001754262233843	16252928.0
rfsim5g-oai-cuup	0.0006718478103232	16265216.0
rfsim5g-oai-cuup	0.0010138288436493	16281600.0
rfsim5g-oai-cuup	0.0009310554755866	16289792.0
rfsim5g-oai-cuup	0.0003586895377796	16310272.0
rfsim5g-oai-cuup	0.0008162363881463	16322560.0
rfsim5g-oai-cuup	0.0012530673733184	16461824.0
rfsim5g-oai-cuup	0.000540931990256	16355328.0
rfsim5g-oai-cuup	0.0021178649680689	16363520.0
rfsim5g-oai-cuup	0.0002071827199508	16384000.0
rfsim5g-oai-cuup	0.0002754555744699	16392192.0
rfsim5g-oai-cuup	0.0004283247628943	16412672.0
rfsim5g-oai-cuup	0.0017556413680277	16424960.0
rfsim5g-oai-cuup	0.0009807731523445	16441344.0
rfsim5g-oai-cuup	0.0006613575877945	16449536.0
rfsim5g-oai-cuup	0.0023524780852216	16470016.0
rfsim5g-oai-cuup	0.0006467261894014	16605184.0
rfsim5g-oai-cuup	0.0002935043107339	16498688.0
rfsim5g-oai-cuup	0.0006682182755784	16510976.0
rfsim5g-oai-cuup	0.0009997552512836	16527360.0
rfsim5g-oai-cuup	0.0008577592078063	16662528.0
rfsim5g-oai-cuup	0.0008181885794305	16556032.0
rfsim5g-oai-cuup	0.0006054669866619	16568320.0
rfsim5g-oai-cuup	0.0006659632595279	16580608.0
rfsim5g-oai-cuup	0.0012454726271317	16596992.0
rfsim5g-oai-cuup	0.0012002918666637	16613376.0
rfsim5g-oai-cuup	0.0008263218091507	16625664.0
rfsim5g-oai-cuup	0.0016885268812498	16642048.0
rfsim5g-oai-cuup	0.0011680048576617	16650240.0
rfsim5g-oai-cuup	0.0004069475503818	16666624.0
rfsim5g-oai-cuup	0.0018376636691448	16683008.0
rfsim5g-oai-cuup	0.0003072881404976	16699392.0
rfsim5g-oai-cuup	0.0005256784935226	16711680.0
rfsim5g-oai-cuup	0.0010037319592218	16728064.0
rfsim5g-oai-cuup	0.0007614780755311	16744448.0
rfsim5g-oai-cuup	0.0006987367065562	16752640.0
rfsim5g-oai-cuup	0.0014476889722697	16764928.0
rfsim5g-oai-cuup	0.0006017625274749	16785408.0
rfsim5g-oai-cuup	0.0010490476264591	16801792.0
rfsim5g-oai-cuup	0.0006519587548638	16814080.0
rfsim5g-oai-cuup	0.0003393759199555	16830464.0
rfsim5g-oai-cuup	0.0005279906837131	16838656.0
rfsim5g-oai-cuup	0.0002618914311051	16859136.0
rfsim5g-oai-cuup	0.001524448220818	16871424.0
rfsim5g-oai-cuup	0.0004860526992573	16887808.0
rfsim5g-oai-cuup	0.0009004245205631	16900096.0
rfsim5g-oai-cuup	0.0006582707947447	16916480.0
rfsim5g-oai-cuup	0.000739709735085	16928768.0
rfsim5g-oai-cuup	0.0006525507861296	16945152.0
rfsim5g-oai-cuup	0.0005751758992031	16957440.0
rfsim5g-oai-cuup	0.001048258772411	16973824.0
rfsim5g-oai-cuup	0.0009704526981061	17113088.0
rfsim5g-oai-cuup	0.0002400543132392	17006592.0
rfsim5g-oai-cuup	0.00037016915008	17018880.0
rfsim5g-oai-cuup	0.0002235767846627	17035264.0
rfsim5g-oai-cuup	0.0008986206896551	17043456.0
rfsim5g-oai-cuup	0.000154331762961	17063936.0
rfsim5g-oai-cuup	0.0013606261859582	17076224.0
rfsim5g-oai-cuup	7.85604866308e-05	17092608.0
rfsim5g-oai-cuup	0.0008603380362544	17104896.0
rfsim5g-oai-cuup	0.0001357171181912	17121280.0
rfsim5g-oai-cuup	0.0015377966924996	17129472.0
rfsim5g-oai-cuup	0.0006097149767189	17149952.0
rfsim5g-oai-cuup	0.0002576917182767	17162240.0
rfsim5g-oai-cuup	0.001687955313955	17203200.0
rfsim5g-oai-cuup	0.0001498216400705	17190912.0
rfsim5g-oai-cuup	0.0004716040471425	17207296.0
rfsim5g-oai-cuup	0.0014183066044029	17219584.0
rfsim5g-oai-cuup	0.0002555319323993	17231872.0
rfsim5g-oai-cuup	0.0005547726706693	17248256.0
rfsim5g-oai-cuup	0.0001534849508876	17264640.0
rfsim5g-oai-cuup	0.0013528324096602	17281024.0
rfsim5g-oai-cuup	0.0014223977201045	17289216.0
rfsim5g-oai-cuup	0.0008803169775615	17305600.0
rfsim5g-oai-cuup	0.000328521457684	17317888.0
rfsim5g-oai-cuup	0.0018374756653081	17338368.0
rfsim5g-oai-cuup	0.0007984878925917	17350656.0
rfsim5g-oai-cuup	0.0010774405527342	17367040.0
rfsim5g-oai-cuup	0.0010860963464741	17383424.0
rfsim5g-oai-cuup	0.0007369144253192	17399808.0
rfsim5g-oai-cuup	0.0021076499056079	17412096.0
rfsim5g-oai-cuup	0.0001525637312603	17428480.0
rfsim5g-oai-cuup	0.0002050689174295	17440768.0
rfsim5g-oai-cuup	0.0008662265682988	17453056.0
rfsim5g-oai-cuup	0.0013957506916484	17469440.0
rfsim5g-oai-cuup	0.0008405352347106	17485824.0
rfsim5g-oai-cuup	0.0005837214979747	17498112.0
rfsim5g-oai-cuup	0.0004099853920895	17514496.0
rfsim5g-oai-cuup	0.0012235423740067	17522688.0
rfsim5g-oai-cuup	0.0010703818861911	17539072.0
rfsim5g-oai-cuup	0.0006215196784495	17555456.0
rfsim5g-oai-cuup	0.0006195370774143	17571840.0
rfsim5g-oai-cuup	0.0010534829644312	17584128.0
rfsim5g-oai-cuup	0.0009124065851778	17600512.0
rfsim5g-oai-cuup	0.0016827917439074	17735680.0
rfsim5g-oai-cuup	0.0003586821901704	17629184.0
rfsim5g-oai-cuup	0.0011261404349595	17641472.0
rfsim5g-oai-cuup	0.0006694740697201	17657856.0
rfsim5g-oai-cuup	0.0004303418082876	17670144.0
rfsim5g-oai-cuup	0.0005090574735715	17686528.0
rfsim5g-oai-cuup	0.0015446400597707	17694720.0
rfsim5g-oai-cuup	6.24563316829e-05	17838080.0
rfsim5g-oai-cuup	0.0002227717816638	17727488.0
rfsim5g-oai-cuup	0.0006967231888223	17743872.0
rfsim5g-oai-cuup	0.0005295365993854	17756160.0
rfsim5g-oai-cuup	0.0016440488581345	17768448.0
rfsim5g-oai-cuup	0.0006929363628134	17784832.0
rfsim5g-oai-cuup	0.0001303404091608	17801216.0
rfsim5g-oai-cuup	0.0004860587716122	17813504.0
rfsim5g-oai-cuup	0.0018390808364261	17829888.0
rfsim5g-oai-cuup	0.0003629715569195	17842176.0
rfsim5g-oai-cuup	0.001640641070118	17858560.0
rfsim5g-oai-cuup	0.0012174510641136	17866752.0
rfsim5g-oai-cuup	0.0001546578824471	18010112.0
rfsim5g-oai-cuup	0.0016924768489882	17899520.0
rfsim5g-oai-cuup	0.0001722338075461	17915904.0
rfsim5g-oai-cuup	0.0009676995891137	17932288.0
rfsim5g-oai-cuup	0.0002910596889635	17944576.0
rfsim5g-oai-cuup	0.0011110746466828	17960960.0
rfsim5g-oai-cuup	0.0009070655774597	17973248.0
rfsim5g-oai-cuup	0.000451409847871	17989632.0
rfsim5g-oai-cuup	0.0001643909217751	18124800.0
rfsim5g-oai-cuup	0.0002263895249316	18018304.0
rfsim5g-oai-cuup	0.0008545541871373	18030592.0
rfsim5g-oai-cuup	0.0002665659915968	18046976.0
rfsim5g-oai-cuup	0.0010694516595158	18059264.0
rfsim5g-oai-cuup	0.0008322335581973	18075648.0
rfsim5g-oai-cuup	0.0005953737941945	18083840.0
rfsim5g-oai-cuup	0.0005987907007405	18104320.0
rfsim5g-oai-cuup	0.0006814160715463	18145280.0
rfsim5g-oai-cuup	0.0005207186844893	18255872.0
rfsim5g-oai-cuup	0.0001564081779861	18145280.0
rfsim5g-oai-cuup	0.0008520899172733	18161664.0
rfsim5g-oai-cuup	0.001333112436039	18169856.0
rfsim5g-oai-cuup	0.0012074729074841	18190336.0
rfsim5g-oai-cuup	8.88557331754e-05	18202624.0
rfsim5g-oai-cuup	0.0010843969037124	18214912.0
rfsim5g-oai-cuup	0.0008605720676271	18227200.0
rfsim5g-oai-cuup	0.0010767449369208	18243584.0
rfsim5g-oai-cuup	0.0001452904320642	18255872.0
rfsim5g-oai-cuup	0.0022536913252204	18276352.0
rfsim5g-oai-cuup	1.65942838003e-05	18292736.0
rfsim5g-oai-cuup	0.0014905991554719	18305024.0
rfsim5g-oai-cuup	0.0006801326959261	18317312.0
rfsim5g-oai-cuup	0.0007452339517787	18333696.0
rfsim5g-oai-cuup	0.0020597869426333	18350080.0
rfsim5g-oai-cuup	0.0006732578859023	18362368.0
rfsim5g-oai-cuup	0.0001025560351404	18374656.0
rfsim5g-oai-cuup	0.0019729717262877	18391040.0
rfsim5g-oai-cuup	0.0007663193817714	18407424.0
rfsim5g-oai-cuup	0.0012408669144481	18419712.0
rfsim5g-oai-cuup	0.0002186302084499	18436096.0
rfsim5g-oai-cuup	0.0012502493115106	18448384.0
rfsim5g-oai-cuup	0.0006590753867854	18460672.0
rfsim5g-oai-cuup	0.0006774518744339	18477056.0
rfsim5g-oai-cuup	0.000621823513818	18493440.0
rfsim5g-oai-cuup	0.0017487938674972	18505728.0
rfsim5g-oai-cuup	0.0001774257185145	18644992.0
rfsim5g-oai-cuup	0.0011534352903897	18530304.0
rfsim5g-oai-cuup	0.0018593552804309	18550784.0
rfsim5g-oai-cuup	0.0001658674120682	18563072.0
rfsim5g-oai-cuup	3.88637454166e-05	18579456.0
rfsim5g-oai-cuup	0.000632043212237	18591744.0
rfsim5g-oai-cuup	0.0005362835001687	18608128.0
rfsim5g-oai-cuup	0.0006834527949612	18620416.0
rfsim5g-oai-cuup	0.0015748846473962	18632704.0
rfsim5g-oai-cuup	0.0003076725394497	18771968.0
rfsim5g-oai-cuup	0.0005058789039416	18661376.0
rfsim5g-oai-cuup	1.8920597054e-05	18677760.0
rfsim5g-oai-cuup	0.0021628855573307	18694144.0
rfsim5g-oai-cuup	0.0005463840881485	18702336.0
rfsim5g-oai-cuup	0.0006757878925906	18718720.0
rfsim5g-oai-cuup	0.0007163442217595	18735104.0
rfsim5g-oai-cuup	0.00072270755249	18751488.0
rfsim5g-oai-cuup	0.0007562302726431	18763776.0
rfsim5g-oai-cuup	0.0004647441845451	18780160.0
rfsim5g-oai-cuup	0.0006423687030621	18919424.0
rfsim5g-oai-cuup	0.0010675885390889	18931712.0
rfsim5g-oai-cuup	0.0008100759872981	18825216.0
rfsim5g-oai-cuup	0.0007022798872937	18833408.0
rfsim5g-oai-cuup	0.0015009008005724	18853888.0
rfsim5g-oai-cuup	0.0001599141509012	18862080.0
rfsim5g-oai-cuup	0.0006714013826401	18882560.0
rfsim5g-oai-cuup	0.0010934183693624	18890752.0
rfsim5g-oai-cuup	0.0008301042686272	18911232.0
rfsim5g-oai-cuup	0.0001774443103258	18923520.0
rfsim5g-oai-cuup	0.0009930947086065	18935808.0
rfsim5g-oai-cuup	0.0002788440552065	18952192.0
rfsim5g-oai-cuup	0.000723435989729	18968576.0
rfsim5g-oai-cuup	0.0007893846347838	18980864.0
rfsim5g-oai-cuup	0.0019442667720447	18993152.0
rfsim5g-oai-cuup	0.0008379234503782	19005440.0
rfsim5g-oai-cuup	0.0005038915434119	19025920.0
rfsim5g-oai-cuup	8.67228181099e-05	19038208.0
rfsim5g-oai-cuup	0.0008772985354691	19054592.0
rfsim5g-oai-cuup	0.0009326494050343	19070976.0
rfsim5g-oai-cuup	0.00094410194508	19087360.0
rfsim5g-oai-cuup	0.0001822352402745	19095552.0
rfsim5g-oai-cuup	0.0026159232694101	19111936.0
rfsim5g-oai-cuup	0.0002224049682658	19128320.0
rfsim5g-oai-cuup	0.0008576807024727	19140608.0
rfsim5g-oai-cuup	0.0003334773993949	19156992.0
rfsim5g-oai-cuup	3.71089224801e-05	19169280.0
rfsim5g-oai-cuup	0.0016954197712528	19230720.0
rfsim5g-oai-cuup	0.0009528658952578	19197952.0
rfsim5g-oai-cuup	0.0002942838271687	19218432.0
rfsim5g-oai-cuup	0.0007100474910394	19230720.0
rfsim5g-oai-cuup	0.0011519808691755	19247104.0
rfsim5g-oai-cuup	0.0009969202732974	19259392.0
rfsim5g-oai-cuup	0.000638777172939	19275776.0
rfsim5g-oai-cuup	0.0006548211281598	19288064.0
rfsim5g-oai-cuup	0.0008277829340986	19304448.0
rfsim5g-oai-cuup	0.0006979375648526	19316736.0
rfsim5g-oai-cuup	0.0011573318467821	19333120.0
rfsim5g-oai-cuup	0.0005779916911891	19345408.0
rfsim5g-oai-cuup	0.001007672732387	19361792.0
rfsim5g-oai-cuup	3.59191838324e-05	19369984.0
rfsim5g-oai-cuup	0.0015886760212913	19390464.0
rfsim5g-oai-cuup	0.000402820029455	19402752.0
rfsim5g-oai-cuup	0.0009876647357224	19419136.0
rfsim5g-oai-cuup	0.0005738817214858	19431424.0
rfsim5g-oai-cuup	0.0007597650139093	19443712.0
rfsim5g-oai-cuup	0.000390606976331	19472384.0
rfsim5g-oai-cuup	0.0006462304276388	19476480.0
rfsim5g-oai-cuup	0.0017766405257782	19488768.0
rfsim5g-oai-cuup	0.0005668715085039	19505152.0
rfsim5g-oai-cuup	0.0002964084415584	19517440.0
rfsim5g-oai-cuup	0.0010316817840054	19533824.0
rfsim5g-oai-cuup	0.0008769820232399	19546112.0
rfsim5g-oai-cuup	0.0010435477785372	19562496.0
rfsim5g-oai-cuup	0.0008404540315483	19701760.0
rfsim5g-oai-cuup	4.57854918421e-05	19595264.0
rfsim5g-oai-cuup	0.0005992759122605	19607552.0
rfsim5g-oai-cuup	0.0007666634621894	19619840.0
rfsim5g-oai-cuup	0.0015842424155124	19636224.0
rfsim5g-oai-cuup	3.49510249307e-05	19652608.0
rfsim5g-oai-cuup	0.0006866588808864	19664896.0
rfsim5g-oai-cuup	0.0001193164986149	19681280.0
rfsim5g-oai-cuup	0.0009752018957345	19693568.0
rfsim5g-oai-cuup	5.59214962762e-05	19709952.0
rfsim5g-oai-cuup	0.0009810340555179	19845120.0
rfsim5g-oai-cuup	0.0009388256601218	19738624.0
rfsim5g-oai-cuup	0.0007963552100802	19750912.0
rfsim5g-oai-cuup	0.0007137742600734	19763200.0
rfsim5g-oai-cuup	0.0005524197978515	19779584.0
rfsim5g-oai-cuup	0.0006403663599691	19791872.0
rfsim5g-oai-cuup	0.0010923839771388	19808256.0
rfsim5g-oai-cuup	0.0002845720098798	19824640.0
rfsim5g-oai-cuup	0.000535418820833	19836928.0
rfsim5g-oai-cuup	0.0004205064787093	19857408.0
rfsim5g-oai-cuup	0.0008211062176165	19869696.0
rfsim5g-oai-cuup	1.17721889509e-05	19881984.0
rfsim5g-oai-cuup	0.0007372198035125	19898368.0
rfsim5g-oai-cuup	0.001630137473925	19906560.0
rfsim5g-oai-cuup	0.0009699015518269	19927040.0
rfsim5g-oai-cuup	0.0008608928310896	19939328.0
rfsim5g-oai-cuup	0.00013237754493	19955712.0
rfsim5g-oai-cuup	0.0008533278400424	19963904.0
rfsim5g-oai-cuup	0.0007991679061199	19984384.0
rfsim5g-oai-cuup	0.0010175630529212	19996672.0
rfsim5g-oai-cuup	8.53215300993e-05	20013056.0
rfsim5g-oai-cuup	0.0005883641036137	20021248.0
rfsim5g-oai-cuup	0.000982981629151	20041728.0
rfsim5g-oai-cuup	0.0011845506880656	20176896.0
rfsim5g-oai-cuup	0.0007215073517041	20066304.0
rfsim5g-oai-cuup	0.0001155106153897	20078592.0
rfsim5g-oai-cuup	0.0001020377376952	20094976.0
rfsim5g-oai-cuup	0.0006265043869662	20111360.0
rfsim5g-oai-cuup	4.09914543853e-05	20131840.0
rfsim5g-oai-cuup	0.001863857921002	20144128.0
rfsim5g-oai-cuup	0.0006596328634403	20156416.0
rfsim5g-oai-cuup	0.0009933426607264	20164608.0
rfsim5g-oai-cuup	3.89172090803e-05	20185088.0
rfsim5g-oai-cuup	0.0006136435096993	20193280.0
rfsim5g-oai-cuup	0.0001096679294187	20213760.0
rfsim5g-oai-cuup	0.0017914321935333	20348928.0
rfsim5g-oai-cuup	0.0012848656498188	20365312.0
rfsim5g-oai-cuup	0.0003076075166982	20258816.0
rfsim5g-oai-cuup	0.0004941817301768	20271104.0
rfsim5g-oai-cuup	0.0010197185822405	20410368.0
rfsim5g-oai-cuup	0.0010103063011528	20422656.0
rfsim5g-oai-cuup	7.20416483323e-05	20312064.0
